candle_begin_time,open,high,low,close,volume
2021-07-07 12:56:00,2.7501,2.7501,2.75,2.75,1270.21637745
2021-07-07 12:57:00,2.75,2.7501,2.75,2.75,629.38749095
2021-07-07 12:58:00,2.7499,2.75,2.7439999999999998,2.75,5006.972251069999
2021-07-07 12:59:00,2.75,2.7501,2.75,2.75,111.27150471
2021-07-07 13:00:00,2.775,2.775,2.775,2.775,9.48782077
2021-07-07 13:01:00,2.7527,2.77,2.75,2.77,275.64813134
2021-07-07 13:02:00,2.7601,2.7601,2.76,2.7601,2099.0
2021-07-07 13:03:00,2.7691,2.775,2.7499,2.7749,10992.75830212
2021-07-07 13:04:00,2.775,2.7769999999999997,2.75,2.7756,894.3481278700001
2021-07-07 13:05:00,2.7501,2.7501,2.7501,2.7501,500.0
2021-07-07 13:06:00,2.7502,2.7502,2.7502,2.7502,19.54884545
2021-07-07 13:07:00,2.7673,2.77,2.7673,2.7689999999999997,1906.9011847400002
2021-07-07 13:08:00,2.77,2.7807,2.77,2.7807,519.2783585100001
2021-07-07 13:09:00,2.784,2.7849,2.7807,2.7844,925.28878095
2021-07-07 13:10:00,2.7846,2.785,2.7807,2.785,30.48558617
2021-07-07 13:12:00,2.785,2.785,2.785,2.785,2.0
2021-07-07 13:13:00,2.7807,2.7807,2.78,2.78,190.61600664
2021-07-07 13:14:00,2.78,2.78,2.7799,2.7799,145.42247778
2021-07-07 13:15:00,2.78,2.78,2.78,2.78,28.86503577
2021-07-07 13:16:00,2.7962,2.7962,2.7941,2.7941,2.222222
2021-07-07 13:17:00,2.7799,2.7799,2.7799,2.7799,40.0
2021-07-07 13:18:00,2.78,2.78,2.7418,2.75,8250.55554094
2021-07-07 13:19:00,2.75,2.75,2.722,2.75,6056.14522393
2021-07-07 13:20:00,2.75,2.7779,2.7469,2.76,3321.3441423500003
2021-07-07 13:21:00,2.7974,2.7974,2.7969999999999997,2.7969999999999997,2.222222
2021-07-07 13:22:00,2.7612,2.7896,2.7612,2.7896,4.31513369
2021-07-07 13:23:00,2.7611,2.7611,2.7601,2.7608,111.06773872
2021-07-07 13:24:00,2.7601,2.7805,2.76,2.7743,681.5182376600002
2021-07-07 13:25:00,2.76,2.7729,2.75,2.75,766.51067176
2021-07-07 13:26:00,2.75,2.75,2.721,2.7239999999999998,2057.0199999999995
2021-07-07 13:27:00,2.7489999999999997,2.7489999999999997,2.7489999999999997,2.7489999999999997,8.833982019999999
2021-07-07 13:28:00,2.7310000000000003,2.7310000000000003,2.7310000000000003,2.7310000000000003,919.9999999999999
2021-07-07 13:30:00,2.7399,2.745,2.7314,2.7314,102.36557561000001
2021-07-07 13:31:00,2.7310000000000003,2.7310000000000003,2.7310000000000003,2.7310000000000003,67.73920078
2021-07-07 13:33:00,2.7310000000000003,2.7310000000000003,2.727,2.7310000000000003,508.67617394999996
2021-07-07 13:34:00,2.7308,2.7308,2.721,2.721,540.96617569
2021-07-07 13:35:00,2.721,2.7246,2.721,2.7246,808.43646527
2021-07-07 13:36:00,2.721,2.721,2.721,2.721,154.249979
2021-07-07 13:37:00,2.7239,2.7239,2.7211,2.7211,27.9327107
2021-07-07 13:38:00,2.721,2.7211,2.721,2.721,785.8471403300001
2021-07-07 13:39:00,2.721,2.7224,2.717,2.717,3958.81225603
2021-07-07 13:40:00,2.7199,2.7199,2.717,2.717,130.15408594
2021-07-07 13:41:00,2.717,2.717,2.717,2.717,689.5641984199999
2021-07-07 13:42:00,2.717,2.7188,2.717,2.717,315.4562718600001
2021-07-07 13:43:00,2.717,2.717,2.71,2.71,12370.756849430001
2021-07-07 13:44:00,2.71,2.71,2.7,2.7,16343.12099408
2021-07-07 13:45:00,2.7,2.7,2.7,2.7,14583.010999060001
2021-07-07 13:46:00,2.7,2.7,2.7,2.7,3217.12538587
2021-07-07 13:47:00,2.7027,2.7027,2.69,2.6912,1284.977391
2021-07-07 13:48:00,2.6901,2.6901,2.69,2.69,500.0
2021-07-07 13:50:00,2.6945,2.7,2.6945,2.6988,2007.9940731499998
2021-07-07 13:51:00,2.7,2.7,2.6913,2.6913,3003.144668
2021-07-07 13:52:00,2.6914,2.6998,2.6910000000000003,2.6998,1455.07010952
2021-07-07 13:53:00,2.6949,2.695,2.6910000000000003,2.6911,2192.2434953800002
2021-07-07 13:54:00,2.6911,2.6911,2.69,2.69,5020.2791156
2021-07-07 13:55:00,2.69,2.6908,2.69,2.6908,393.19238
2021-07-07 13:56:00,2.6908,2.6908,2.68,2.68,6292.654228449999
2021-07-07 13:57:00,2.68,2.6829,2.6712,2.6714,1610.5257502700001
2021-07-07 13:58:00,2.67,2.6799,2.67,2.6799,404.8811203
2021-07-07 13:59:00,2.6799,2.6910000000000003,2.6799,2.6907,2099.941233
2021-07-07 14:00:00,2.6910000000000003,2.7135,2.6801,2.7135,7500.451823719999
2021-07-07 14:01:00,2.7125,2.7125,2.6999,2.7,1423.8329568099998
2021-07-07 14:02:00,2.701,2.7011,2.7,2.7,3205.44170077
2021-07-07 14:03:00,2.7,2.7037,2.7,2.7001,3391.801369739998
2021-07-07 14:04:00,2.7001,2.7069,2.7001,2.7001,871.63438553
2021-07-07 14:05:00,2.7001,2.7004,2.7,2.7004,501.94157565
2021-07-07 14:06:00,2.7094,2.7094,2.7,2.7005,2772.0
2021-07-07 14:08:00,2.7,2.7,2.7,2.7,1093.8069718
2021-07-07 14:09:00,2.7,2.7102,2.7,2.7,664.8213197800001
2021-07-07 14:10:00,2.7,2.7,2.6801,2.6802,1224.26678281
2021-07-07 14:11:00,2.6802,2.6819,2.68,2.6819,4553.877813540001
2021-07-07 14:12:00,2.6818,2.6818,2.68,2.68,755.0
2021-07-07 14:13:00,2.6796,2.6908,2.6796,2.6907,34.825716990000004
2021-07-07 14:14:00,2.6936,2.6936,2.6936,2.6936,1.0
2021-07-07 14:15:00,2.7689999999999997,2.7689999999999997,2.69,2.6982,1995.3691013800003
2021-07-07 14:16:00,2.7111,2.73,2.699,2.7297,1536.6642126
2021-07-07 14:17:00,2.699,2.7279,2.699,2.7276,564.6644752299999
2021-07-07 14:18:00,2.7264,2.7264,2.7016,2.7016,108.93464877
2021-07-07 14:19:00,2.701,2.701,2.701,2.701,19.42823896
2021-07-07 14:21:00,2.7436,2.7436,2.7436,2.7436,16.0
2021-07-07 14:24:00,2.714,2.7221,2.71,2.71,253.31515347
2021-07-07 14:25:00,2.7179,2.718,2.7179,2.718,70.0
2021-07-07 14:26:00,2.71,2.718,2.71,2.718,1221.9383088499999
2021-07-07 14:27:00,2.718,2.719,2.71,2.71,445.40567419
2021-07-07 14:28:00,2.7181,2.7189,2.71,2.71,1004.2747491799998
2021-07-07 14:30:00,2.7,2.71,2.6802,2.7,3007.0409489999997
2021-07-07 14:33:00,2.7107,2.7107,2.7107,2.7107,19.42823896
2021-07-07 14:34:00,2.701,2.7083,2.701,2.7083,519.871785
2021-07-07 14:36:00,2.7081,2.7121,2.6803,2.7018,957.57287042
2021-07-07 14:37:00,2.7094,2.719,2.7002,2.7002,978.3941260200002
2021-07-07 14:38:00,2.7,2.7,2.7,2.7,429.06433401
2021-07-07 14:39:00,2.6999,2.719,2.6999,2.71,1986.03739597
2021-07-07 14:40:00,2.71,2.7169,2.71,2.7101,3583.34751469
2021-07-07 14:41:00,2.71,2.7137,2.71,2.71,2978.5876310599997
2021-07-07 14:42:00,2.7101,2.7373,2.71,2.719,896.3439999999999
2021-07-07 14:43:00,2.7101,2.73,2.71,2.73,94.066418
2021-07-07 14:44:00,2.7286,2.7286,2.72,2.72,11.0
2021-07-07 14:45:00,2.7202,2.7202,2.7202,2.7202,7.0
2021-07-07 14:46:00,2.7206,2.736,2.7,2.736,2021.0729798
2021-07-07 14:48:00,2.7359,2.7359,2.7339,2.7358,93.249
2021-07-07 14:49:00,2.736,2.736,2.736,2.736,19.66253419
2021-07-07 14:50:00,2.736,2.7372,2.736,2.7372,34.66967442
2021-07-07 14:51:00,2.7372,2.7373,2.7372,2.7373,352.920218
2021-07-07 14:52:00,2.7372,2.7373,2.7372,2.7372,109.16378
2021-07-07 14:54:00,2.72,2.74,2.6904,2.7207,2286.05638836
2021-07-07 14:55:00,2.72,2.72,2.72,2.72,1.0
2021-07-07 14:56:00,2.72,2.72,2.72,2.72,2.0
2021-07-07 14:59:00,2.72,2.72,2.72,2.72,997.0
2021-07-07 15:00:00,2.73,2.73,2.72,2.73,1063.49999974
2021-07-07 15:01:00,2.7202,2.7202,2.7201,2.7201,28.71422986
2021-07-07 15:02:00,2.734,2.74,2.734,2.7362,1481.1454929999989
2021-07-07 15:03:00,2.74,2.74,2.7339,2.739,556.562416
2021-07-07 15:04:00,2.739,2.74,2.739,2.739,509.9627938800001
2021-07-07 15:05:00,2.7397,2.7397,2.739,2.739,10.00052012
2021-07-07 15:06:00,2.7202,2.7206,2.72,2.7206,407.7
2021-07-07 15:07:00,2.7394,2.7394,2.72,2.72,526.776
2021-07-07 15:08:00,2.72,2.721,2.72,2.72,649.7711187399999
2021-07-07 15:09:00,2.718,2.718,2.718,2.718,53.38
2021-07-07 15:15:00,2.6860000000000004,2.69,2.6860000000000004,2.6860000000000004,929.9999948300001
2021-07-07 15:16:00,2.7687,2.7688,2.6860000000000004,2.6901,4342.42409869
2021-07-07 15:17:00,2.7159,2.7159,2.7159,2.7159,10.0
2021-07-07 15:19:00,2.7,2.7,2.7,2.7,1.0
2021-07-07 15:21:00,2.7125,2.7125,2.7,2.7,394.4036
2021-07-07 15:22:00,2.7,2.7012,2.7,2.7,898.4322999999999
2021-07-07 15:24:00,2.7051,2.7051,2.6832,2.7,1508.0000000000002
2021-07-07 15:27:00,2.685,2.685,2.6831,2.6831,680.0
2021-07-07 15:28:00,2.6831,2.685,2.6801,2.685,796.3318048
2021-07-07 15:29:00,2.697,2.697,2.697,2.697,253.59144700000002
2021-07-07 15:30:00,2.6839999999999997,2.697,2.6752,2.676,4153.30994305
2021-07-07 15:31:00,2.6801,2.6801,2.6755,2.6756,2637.054682
2021-07-07 15:32:00,2.6801,2.697,2.6801,2.697,406.006765
2021-07-07 15:33:00,2.697,2.697,2.697,2.697,28.0
2021-07-07 15:34:00,2.6919999999999997,2.6919999999999997,2.69,2.69,509.99999959
2021-07-07 15:35:00,2.72,2.7459,2.697,2.7459,2845.1878801599996
2021-07-07 15:36:00,2.72,2.72,2.7199,2.7199,1072.9393208899999
2021-07-07 15:38:00,2.7,2.7,2.7,2.7,528.81102851
2021-07-07 15:39:00,2.7,2.7001,2.7,2.7001,349.96819425
2021-07-07 15:40:00,2.7,2.7,2.7,2.7,64.18751723
2021-07-07 15:41:00,2.7192,2.7192,2.719,2.719,33.779679990000005
2021-07-07 15:42:00,2.6907,2.6907,2.6906,2.6906,70.0
2021-07-07 15:43:00,2.699,2.699,2.699,2.699,9.99787587
2021-07-07 15:44:00,2.699,2.719,2.6919999999999997,2.6923,340.80212413000004
2021-07-07 15:45:00,2.7198,2.7198,2.719,2.719,10.0
2021-07-07 15:46:00,2.7171,2.7171,2.7171,2.7171,11.69963453
2021-07-07 15:47:00,2.7164,2.7164,2.7164,2.7164,0.01161446
2021-07-07 15:49:00,2.701,2.701,2.701,2.701,64.0
2021-07-07 15:50:00,2.7091,2.7092,2.7091,2.7091,35.0
2021-07-07 15:51:00,2.7091,2.7093,2.7089999999999996,2.7089999999999996,1032.0
2021-07-07 15:52:00,2.7089999999999996,2.7092,2.7089999999999996,2.7092,341.29761917
2021-07-07 15:53:00,2.7093,2.735,2.7093,2.7349,628.782194
2021-07-07 15:54:00,2.7101,2.7344,2.71,2.71,697.92655566
2021-07-07 15:55:00,2.71,2.71,2.7068,2.7088,205.0
2021-07-07 15:56:00,2.7061,2.7061,2.7061,2.7061,7.23864011
2021-07-07 15:57:00,2.708,2.7081,2.708,2.7081,50.0
2021-07-07 15:58:00,2.7199,2.735,2.7198,2.735,497.96778248
2021-07-07 15:59:00,2.7111,2.7114,2.707,2.7111,6338.17228775
2021-07-07 16:00:00,2.7111,2.7346,2.7075,2.7346,501.0
2021-07-07 16:02:00,2.734,2.7598,2.733,2.7493,12021.27518489
2021-07-07 16:03:00,2.74,2.74,2.735,2.735,5412.63277046
2021-07-07 16:05:00,2.7569,2.7569,2.742,2.742,647.33718481
2021-07-07 16:06:00,2.7554,2.7557,2.75,2.7552,837.35
2021-07-07 16:07:00,2.75,2.7555,2.6801,2.7102,6596.273862999999
2021-07-07 16:08:00,2.75,2.75,2.6843,2.7493,1366.640328
2021-07-07 16:09:00,2.7399,2.74,2.7399,2.74,1321.065561
2021-07-07 16:10:00,2.74,2.74,2.7039,2.7039,1188.35028744
2021-07-07 16:11:00,2.74,2.75,2.7106,2.75,210.28630374
2021-07-07 16:12:00,2.75,2.75,2.75,2.75,387.251028
2021-07-07 16:13:00,2.7219,2.759,2.7219,2.759,511.01455887
2021-07-07 16:14:00,2.7598,2.7677,2.7598,2.7675,8898.280819519998
2021-07-07 16:15:00,2.7641,2.7641,2.7636,2.7636,675.96
2021-07-07 16:16:00,2.764,2.78,2.7632,2.764,5141.02633824
2021-07-07 16:17:00,2.7661,2.78,2.764,2.765,2589.97120868
2021-07-07 16:18:00,2.7646,2.7646,2.7646,2.7646,100.0
2021-07-07 16:19:00,2.761,2.761,2.75,2.7501,1498.508951
2021-07-07 16:20:00,2.761,2.761,2.7501,2.7501,228.55139279
2021-07-07 16:21:00,2.7510000000000003,2.761,2.7501,2.761,394.0
2021-07-07 16:22:00,2.7501,2.761,2.7501,2.761,59.072057
2021-07-07 16:23:00,2.76,2.76,2.759,2.76,899.36614728
2021-07-07 16:24:00,2.7598,2.766,2.7598,2.76,1443.7201225
2021-07-07 16:25:00,2.7509,2.7509,2.7509,2.7509,10.0
2021-07-07 16:27:00,2.7503,2.7503,2.7503,2.7503,42.0862659
2021-07-07 16:30:00,2.7659,2.766,2.7659,2.766,250.0
2021-07-07 16:31:00,2.7659,2.7659,2.7659,2.7659,3.35
2021-07-07 16:32:00,2.76,2.76,2.76,2.76,35.35249371
2021-07-07 16:33:00,2.766,2.7748,2.766,2.7748,100.0
2021-07-07 16:34:00,2.7747,2.7779,2.7697,2.7778,6665.736044299999
2021-07-07 16:35:00,2.82,2.82,2.7601,2.8165,3575.7712552300004
2021-07-07 16:36:00,2.77,2.8135,2.77,2.7748,1846.56147913
2021-07-07 16:37:00,2.77,2.7978,2.76,2.7978,2159.4555611200003
2021-07-07 16:38:00,2.7956,2.7975,2.7956,2.7973,3784.72769395
2021-07-07 16:40:00,2.798,2.798,2.798,2.798,340.0
2021-07-07 16:41:00,2.76,2.7956,2.7510000000000003,2.7956,122.19070261
2021-07-07 16:42:00,2.7889999999999997,2.7889999999999997,2.7889999999999997,2.7889999999999997,171.358
2021-07-07 16:43:00,2.8099,2.8099,2.79,2.8,754.2347728899999
2021-07-07 16:44:00,2.8,2.8001,2.79,2.79,3262.1908896000004
2021-07-07 16:45:00,2.79,2.8080000000000003,2.7889999999999997,2.7889999999999997,7884.5490216299995
2021-07-07 16:46:00,2.77,2.77,2.77,2.77,13.343
2021-07-07 16:47:00,2.7701,2.7701,2.7678,2.7678,326.73254942
2021-07-07 16:48:00,2.7678,2.795,2.7678,2.795,1121.8946062799998
2021-07-07 16:49:00,2.7691,2.7691,2.755,2.755,201.91007226
2021-07-07 16:51:00,2.755,2.778,2.755,2.778,82.0
2021-07-07 16:52:00,2.779,2.78,2.779,2.78,64.41443
2021-07-07 16:53:00,2.77,2.77,2.77,2.77,20.0
2021-07-07 16:54:00,2.765,2.765,2.763,2.764,896.4699599999999
2021-07-07 16:55:00,2.765,2.765,2.765,2.765,165.12150012
2021-07-07 16:56:00,2.76,2.76,2.76,2.76,0.10673510000000001
2021-07-07 16:58:00,2.76,2.7649,2.76,2.7649,41.28587595
2021-07-07 16:59:00,2.7542,2.7542,2.7541,2.7541,46.55886601
2021-07-07 17:00:00,2.7541,2.7544,2.75,2.75,4186.56137973
2021-07-07 17:01:00,2.75,2.76,2.75,2.76,209.30965071
2021-07-07 17:02:00,2.75,2.7596,2.75,2.7501,548.4173759399999
2021-07-07 17:03:00,2.7584,2.7586,2.75,2.75,2109.33432497
2021-07-07 17:04:00,2.75,2.75,2.748,2.748,969.73070309
2021-07-07 17:05:00,2.7579,2.7579,2.7579,2.7579,0.51938338
2021-07-07 17:06:00,2.748,2.748,2.7479,2.7479,175.63206655
2021-07-07 17:07:00,2.747,2.7479,2.747,2.7479,453.69393793
2021-07-07 17:08:00,2.7416,2.7416,2.741,2.741,258.60019409
2021-07-07 17:09:00,2.7404,2.7416,2.7404,2.7416,567.79507564
2021-07-07 17:10:00,2.7416,2.7416,2.7416,2.7416,20.59278451
2021-07-07 17:12:00,2.7416,2.7416,2.7416,2.7416,3.46784283
2021-07-07 17:13:00,2.7479,2.7479,2.7479,2.7479,76.53215717
2021-07-07 17:15:00,2.747,2.747,2.7430000000000003,2.747,130.83034488
2021-07-07 17:16:00,2.7479,2.7479,2.747,2.747,60.0
2021-07-07 17:17:00,2.7430000000000003,2.7477,2.7430000000000003,2.7477,7.6074658
2021-07-07 17:18:00,2.7479,2.792,2.7479,2.792,635.2124047699999
2021-07-07 17:19:00,2.7652,2.7652,2.7613,2.7613,450.22468653999994
2021-07-07 17:20:00,2.7598,2.7599,2.745,2.745,122.62082055
2021-07-07 17:21:00,2.78,2.78,2.78,2.78,204.61668932
2021-07-07 17:22:00,2.7510000000000003,2.7510000000000003,2.7510000000000003,2.7510000000000003,0.12644036
2021-07-07 17:23:00,2.7511,2.7511,2.7511,2.7511,5.0
2021-07-07 17:24:00,2.7511,2.7511,2.7511,2.7511,6.36894186
2021-07-07 17:30:00,2.7649,2.765,2.7648,2.765,255.0
2021-07-07 17:33:00,2.7705,2.7705,2.7536,2.7536,27.38737581
2021-07-07 17:36:00,2.7779,2.7779,2.7779,2.7779,0.1
2021-07-07 17:37:00,2.7757,2.7765,2.7754,2.7765,351.4619981799999
2021-07-07 17:38:00,2.7765,2.7765,2.7765,2.7765,184.82158051000002
2021-07-07 17:43:00,2.7787,2.7787,2.7787,2.7787,67.20798662
2021-07-07 17:50:00,2.7917,2.8,2.7917,2.7959,5150.6327537199995
2021-07-07 17:51:00,2.8231,2.8231,2.7707,2.7707,103.003003
2021-07-07 17:54:00,2.8192,2.8192,2.8192,2.8192,1.56
2021-07-07 17:55:00,2.825,2.8352,2.8249,2.8352,252.81834513
2021-07-07 17:56:00,2.8348,2.8348,2.8335,2.8335,12.0
2021-07-07 17:57:00,2.8304,2.8310000000000004,2.8296,2.8310000000000004,2863.0367723900004
2021-07-07 17:58:00,2.8310000000000004,2.8310000000000004,2.8310000000000004,2.8310000000000004,59.08166244
2021-07-07 17:59:00,2.8310000000000004,2.8389,2.8310000000000004,2.8389,89.76768693
2021-07-07 18:02:00,2.8383,2.8389,2.8383,2.8389,40.0
2021-07-07 18:03:00,2.806,2.806,2.8032,2.8032,110.86908964
2021-07-07 18:04:00,2.806,2.8184,2.806,2.8106,60.910456059999994
2021-07-07 18:05:00,2.8,2.8,2.7816,2.7816,631.13994364
2021-07-07 18:06:00,2.7998,2.7999,2.7829,2.7857,82.74000000000002
2021-07-07 18:07:00,2.7864,2.8097,2.7807,2.7881,25.040000000000003
2021-07-07 18:08:00,2.7789,2.8099,2.7789,2.7889999999999997,12.07
2021-07-07 18:09:00,2.7928,2.8098,2.7928,2.8,40.04
2021-07-07 18:11:00,2.8039,2.8039,2.8,2.8,22.66916927
2021-07-07 18:12:00,2.8076,2.8095,2.8,2.8,160.01999999999998
2021-07-07 18:13:00,2.8003,2.8003,2.8003,2.8003,0.01
2021-07-07 18:14:00,2.807,2.807,2.8003,2.801,222.89401312999993
2021-07-07 18:15:00,2.801,2.8092,2.8,2.8,538.47288392
2021-07-07 18:16:00,2.8,2.8003,2.8,2.8003,0.05
2021-07-07 18:17:00,2.801,2.801,2.801,2.801,0.01
2021-07-07 18:18:00,2.801,2.8089999999999997,2.8,2.8089999999999997,375.32428142000003
2021-07-07 18:19:00,2.8,2.833,2.8,2.833,344.4026
2021-07-07 18:20:00,2.81,2.813,2.81,2.813,10.970070699999999
2021-07-07 18:21:00,2.81,2.8189,2.81,2.81,21.790000000000003
2021-07-07 18:22:00,2.81,2.81,2.8001,2.8001,226.6886917
2021-07-07 18:23:00,2.804,2.8076,2.804,2.8059,46.8580575
2021-07-07 18:24:00,2.8024,2.8037,2.8021,2.8037,524.5236179999999
2021-07-07 18:25:00,2.8001,2.8037,2.8,2.8,3353.45528383
2021-07-07 18:26:00,2.804,2.8048,2.804,2.8048,3.55
2021-07-07 18:27:00,2.8066,2.8066,2.803,2.803,162.0
2021-07-07 18:28:00,2.8054,2.8054,2.8054,2.8054,0.031
2021-07-07 18:29:00,2.8,2.8,2.8,2.8,201.01
2021-07-07 18:30:00,2.8,2.8,2.8,2.8,1396.50522619
2021-07-07 18:31:00,2.8,2.8,2.8,2.8,3565.4510201100006
2021-07-07 18:32:00,2.81,2.81,2.7999,2.7999,762.52609
2021-07-07 18:33:00,2.8599,2.8799,2.783,2.783,3004.79638543
2021-07-07 18:34:00,2.7922,2.8001,2.7884,2.8001,736.98450187
2021-07-07 18:35:00,2.7852,2.7852,2.7852,2.7852,0.2
2021-07-07 18:37:00,2.78,2.78,2.78,2.78,15.33
2021-07-07 18:38:00,2.7801,2.8099,2.78,2.8099,362.74048948999996
2021-07-07 18:40:00,2.7739999999999996,2.775,2.7739999999999996,2.775,15.734716930000001
2021-07-07 18:42:00,2.7763,2.7806,2.7762,2.7806,50.00999999999999
2021-07-07 18:43:00,2.7806,2.7946,2.7741,2.7796,71.20523443999998
2021-07-07 18:44:00,2.8035,2.8035,2.7821,2.7904,141.45343002
2021-07-07 18:45:00,2.79,2.79,2.7795,2.7795,0.03
2021-07-07 18:46:00,2.7821,2.7841,2.7821,2.7841,456.0
2021-07-07 18:48:00,2.7833,2.7852,2.783,2.783,855.3670629999999
2021-07-07 18:49:00,2.8043,2.8043,2.7831,2.7831,10.02
2021-07-07 18:50:00,2.7831,2.7831,2.7831,2.7831,0.01
2021-07-07 18:51:00,2.77,2.7939999999999996,2.7651,2.7939999999999996,5279.8157525999995
2021-07-07 18:52:00,2.7651,2.7964,2.7651,2.7801,82.64837370000001
2021-07-07 18:53:00,2.7801,2.7801,2.7651,2.7651,0.2
2021-07-07 18:54:00,2.799,2.799,2.7731,2.7731,6.06851369
2021-07-07 18:55:00,2.7761,2.7761,2.7747,2.7756,0.4
2021-07-07 18:56:00,2.7669,2.78,2.7669,2.78,74.9640278
2021-07-07 18:57:00,2.7949,2.7949,2.78,2.78,6.06856713
2021-07-07 18:58:00,2.7944,2.8,2.78,2.78,321.27120475
2021-07-07 18:59:00,2.7999,2.8,2.782,2.782,251.9
2021-07-07 19:00:00,2.782,2.782,2.782,2.782,5.01955148
2021-07-07 19:01:00,2.792,2.792,2.7782,2.7782,20.0
2021-07-07 19:02:00,2.78,2.78,2.7782,2.7782,6.9627319299999995
2021-07-07 19:04:00,2.7773,2.7773,2.7773,2.7773,0.05
2021-07-07 19:05:00,2.7681,2.7681,2.7681,2.7681,0.01
2021-07-07 19:06:00,2.7717,2.7761,2.7717,2.7761,0.02
2021-07-07 19:07:00,2.7791,2.7791,2.7791,2.7791,0.01
2021-07-07 19:08:00,2.7991,2.7991,2.7791,2.7791,1.58
2021-07-07 19:09:00,2.7793,2.7793,2.7792,2.7792,0.02
2021-07-07 19:10:00,2.7809,2.785,2.7710000000000004,2.785,2086.1303328600006
2021-07-07 19:17:00,2.7791,2.7997,2.779,2.7997,442.29546699
2021-07-07 19:18:00,2.78,2.78,2.78,2.78,200.0
2021-07-07 19:19:00,2.78,2.78,2.78,2.78,200.0
2021-07-07 19:20:00,2.78,2.78,2.78,2.78,32.676631
2021-07-07 19:21:00,2.78,2.7801,2.78,2.7801,64.444114
2021-07-07 19:23:00,2.78,2.7801,2.78,2.78,847.8388600000001
2021-07-07 19:24:00,2.78,2.782,2.7605,2.779,912.342845
2021-07-07 19:25:00,2.7943,2.7943,2.7623,2.7624,25.2310006
2021-07-07 19:27:00,2.78,2.78,2.7605,2.7624,3297.8569362199996
2021-07-07 19:29:00,2.786,2.786,2.7803,2.7803,21.8714966
2021-07-07 19:30:00,2.7803,2.7803,2.77,2.78,464.68853028
2021-07-07 19:31:00,2.77,2.77,2.77,2.77,0.00929958
2021-07-07 19:33:00,2.7789,2.7789,2.77,2.7789,107.93247432
2021-07-07 19:34:00,2.7787,2.79,2.7769999999999997,2.79,836.4507918600001
2021-07-07 19:37:00,2.79,2.7992,2.79,2.7991,92.658668
2021-07-07 19:39:00,2.8,2.8,2.7991,2.8,3142.7094582300006
2021-07-07 19:40:00,2.8001,2.8001,2.799,2.799,2072.014645170001
2021-07-07 19:42:00,2.7927,2.7927,2.7871,2.7881,840.7493905800002
2021-07-07 19:43:00,2.7932,2.7932,2.7932,2.7932,49.947200599999995
2021-07-07 19:44:00,2.7801,2.7801,2.78,2.78,244.777552
2021-07-07 19:45:00,2.78,2.78,2.78,2.78,48.16453106
2021-07-07 19:46:00,2.78,2.78,2.78,2.78,131.66141019000003
2021-07-07 19:47:00,2.7961,2.7961,2.7961,2.7961,2.0
2021-07-07 19:50:00,2.78,2.78,2.78,2.78,99.99999996999999
2021-07-07 19:51:00,2.78,2.78,2.78,2.78,14.684000000000001
2021-07-07 19:54:00,2.7985,2.7985,2.78,2.7801,120.43956874
2021-07-07 19:55:00,2.7803,2.7803,2.7803,2.7803,5.86033501
2021-07-07 19:56:00,2.7949,2.7949,2.7949,2.7949,0.21961306
2021-07-07 19:59:00,2.7967,2.7974,2.7826,2.7826,127.54086766
2021-07-07 20:00:00,2.7852,2.7948,2.78,2.78,115.90590477
2021-07-07 20:02:00,2.79,2.79,2.7875,2.7889999999999997,264.99459304
2021-07-07 20:03:00,2.78,2.7889999999999997,2.77,2.77,300.33316048
2021-07-07 20:04:00,2.77,2.7703,2.77,2.77,165.43753254000003
2021-07-07 20:05:00,2.7701,2.7704,2.77,2.77,400.0
2021-07-07 20:06:00,2.7705,2.798,2.7605,2.7605,1777.8386325199997
2021-07-07 20:07:00,2.7701,2.7931,2.77,2.77,269.65573236
2021-07-07 20:08:00,2.7706,2.7706,2.77,2.77,428.25449489000005
2021-07-07 20:09:00,2.77,2.783,2.77,2.7703,82.079827
2021-07-07 20:10:00,2.77,2.7957,2.77,2.7946,20.108441850000002
2021-07-07 20:11:00,2.7936,2.7936,2.7936,2.7936,0.14548945
2021-07-07 20:14:00,2.7960000000000003,2.7960000000000003,2.7848,2.7848,101.4372
2021-07-07 20:15:00,2.77,2.7701,2.77,2.77,90.67835245
2021-07-07 20:16:00,2.77,2.7702,2.77,2.77,52.906485509999996
2021-07-07 20:19:00,2.77,2.77,2.77,2.77,40.62565751
2021-07-07 20:20:00,2.7922,2.7958,2.77,2.77,343.03622965
2021-07-07 20:23:00,2.763,2.763,2.7605,2.7605,200.00000000000003
2021-07-07 20:28:00,2.7904,2.7904,2.7904,2.7904,1.30059679
2021-07-07 20:29:00,2.7869,2.7869,2.7869,2.7869,490.41933327000004
2021-07-07 20:30:00,2.7869,2.7869,2.7868,2.7869,28.62022599
2021-07-07 20:31:00,2.7869,2.7880000000000003,2.7869,2.7880000000000003,31.5593476
2021-07-07 20:32:00,2.79,2.79,2.7869,2.7869,137.14600000000002
2021-07-07 20:33:00,2.7869,2.7869,2.7869,2.7869,169.618
2021-07-07 20:34:00,2.7869,2.7924,2.7869,2.7924,377.12418247000005
2021-07-07 20:35:00,2.7869,2.7869,2.7661,2.7661,3.02
2021-07-07 20:36:00,2.7894,2.7894,2.7662,2.7662,12.2
2021-07-07 20:37:00,2.7661,2.7898,2.7605,2.7898,135.13322474
